Item_ID,Category,Item_Name,Current_Stock,Min_Required,Max_Capacity,Unit_Cost,Avg_Usage_Per_Day,Restock_Lead_Time,Vendor_ID,Vendor_Name,Cost_Per_Item,Days_Until_Stockout,Risk_Label
1762,Medicines,Antiviral,440,94,704,137.81,37,9,V001,MedSupplies Inc.,147.31,11.891891891891891,Medium
1763,Surgical Supplies,Syringes,4187,733,6069,35.48,80,9,V002,EquipMed Co.,28.98,52.3375,Low
1764,Diagnostic Supplies,Blood Collection Tube,110,30,268,462.62,7,13,V001,MedSupplies Inc.,499.53,15.714285714285714,Medium
1765,Medicines,Antiviral,193,37,475,323.93,60,9,V002,EquipMed Co.,285.11,3.216666666666667,High
1766,Medicines,Painkiller,183,45,363,159.51,11,12,V005,PrimeMed Supply Chain,158.2,16.636363636363637,Medium
1767,IV & Emergency Supplies,Defibrillator Pads,67,12,121,791.66,71,2,V005,PrimeMed Supply Chain,649.01,0.9436619718309859,High
1768,Diagnostic Supplies,Reagent,36,4,68,558.62,5,7,V001,MedSupplies Inc.,521.09,7.2,Medium
1769,Diagnostic Supplies,Test Kit,3335,807,7984,588.75,51,16,V002,EquipMed Co.,509.82,65.3921568627451,Low
1770,IV & Emergency Supplies,Cannula,467,118,617,23.2,115,3,V001,MedSupplies Inc.,24.08,4.060869565217391,Medium
1771,Medicines,Insulin,189,23,296,131.9,42,4,V003,HealthTools Ltd.,128.97,4.5,Medium
1772,Surgical Supplies,Sutures,6949,1521,14038,58.51,329,9,V004,CarePlus Distributors,57.14,21.121580547112462,Low
1773,Diagnostic Supplies,Blood Collection Tube,1093,137,2513,208.67,16,17,V003,HealthTools Ltd.,170.33,68.3125,Low
1774,Surgical Supplies,Surgical Mask,22866,5112,44109,8.99,369,9,V003,HealthTools Ltd.,9.01,61.96747967479675,Low
1775,Surgical Supplies,Surgical Mask,7889,2289,17340,60.88,110,9,V001,MedSupplies Inc.,55.5,71.71818181818182,Low
1776,Diagnostic Supplies,Test Kit,396,65,980,168.64,19,11,V004,CarePlus Distributors,177.28,20.842105263157894,Medium
1777,Surgical Supplies,Gauze,583,179,994,32.57,334,2,V002,EquipMed Co.,28.5,1.7455089820359282,High
1778,Medicines,Antibiotic,332,67,814,319.21,90,9,V002,EquipMed Co.,264.57,3.688888888888889,High
1779,Equipment/Consumables,Ventilator Filter,1265,150,2126,9289.16,47,12,V004,CarePlus Distributors,8529.27,26.914893617021278,Low
1780,Diagnostic Supplies,X-ray Film,818,257,1320,104.57,49,18,V004,CarePlus Distributors,109.96,16.693877551020407,High
1781,IV & Emergency Supplies,Oxygen Mask,961,298,1733,398.54,102,2,V004,CarePlus Distributors,343.98,9.42156862745098,Low
1782,Diagnostic Supplies,Blood Collection Tube,5221,811,10944,100.48,51,16,V004,CarePlus Distributors,90.4,102.37254901960785,Low
1783,Equipment/Consumables,Thermometer,1406,286,1948,17930.14,52,4,V003,HealthTools Ltd.,18866.82,27.03846153846154,Low
1784,Equipment/Consumables,Ventilator Filter,181,61,439,17783.53,41,5,V005,PrimeMed Supply Chain,16823.37,4.414634146341464,High
1785,IV & Emergency Supplies,Oxygen Mask,511,63,943,352.84,116,5,V005,PrimeMed Supply Chain,335.49,4.405172413793103,High
1786,Diagnostic Supplies,Test Kit,1448,406,2534,427.47,75,12,V004,CarePlus Distributors,469.34,19.30666666666667,Medium
1787,Diagnostic Supplies,Blood Collection Tube,1253,209,2530,287.72,57,7,V004,CarePlus Distributors,231.73,21.982456140350877,Low
1788,Diagnostic Supplies,Reagent,2834,775,3686,127.09,28,13,V003,HealthTools Ltd.,111.07,101.21428571428571,Low
1789,Medicines,Antihistamine,37,6,84,407.76,6,4,V003,HealthTools Ltd.,407.56,6.166666666666667,Medium
1790,IV & Emergency Supplies,Cannula,329,43,600,546.23,46,6,V002,EquipMed Co.,491.29,7.1521739130434785,Medium
1791,Surgical Supplies,Sutures,10737,2804,23064,24.4,215,7,V004,CarePlus Distributors,21.27,49.93953488372093,Low
1792,Medicines,Antihistamine,1169,353,1928,35.73,34,7,V001,MedSupplies Inc.,28.63,34.38235294117647,Low
1793,Surgical Supplies,Gauze,3092,831,4854,84.51,135,5,V001,MedSupplies Inc.,81.62,22.903703703703705,Low
1794,Diagnostic Supplies,X-ray Film,50,14,74,541.88,12,10,V002,EquipMed Co.,591.38,4.166666666666667,High
1795,IV & Emergency Supplies,Emergency Kit,158,50,317,706.67,61,3,V002,EquipMed Co.,642.29,2.5901639344262297,High
1796,IV & Emergency Supplies,IV Fluid,414,140,959,304.85,182,2,V003,HealthTools Ltd.,290.19,2.2747252747252746,Medium
1797,IV & Emergency Supplies,Emergency Kit,551,138,1033,674.8,192,5,V005,PrimeMed Supply Chain,624.22,2.8697916666666665,High
1798,Medicines,Painkiller,1064,198,1930,356.43,34,6,V001,MedSupplies Inc.,356.12,31.294117647058822,Low
1799,Surgical Supplies,Surgical Gloves,147,17,232,55.53,111,2,V004,CarePlus Distributors,53.37,1.3243243243243243,High
1800,Surgical Supplies,Sutures,2706,932,4840,15.74,301,9,V002,EquipMed Co.,16.51,8.990033222591363,High
1801,IV & Emergency Supplies,Oxygen Mask,442,134,689,788.18,14,5,V005,PrimeMed Supply Chain,782.55,31.571428571428573,Low
1802,Medicines,Antibiotic,313,86,624,407.3,39,13,V004,CarePlus Distributors,391.53,8.025641025641026,High
1803,IV & Emergency Supplies,Oxygen Mask,1091,207,1575,482.01,100,6,V001,MedSupplies Inc.,420.51,10.91,Medium
1804,Medicines,Painkiller,539,105,1254,490.62,76,10,V002,EquipMed Co.,517.26,7.092105263157895,High
1805,IV & Emergency Supplies,Emergency Kit,279,97,551,684.58,122,4,V005,PrimeMed Supply Chain,621.44,2.2868852459016393,High
1806,IV & Emergency Supplies,IV Fluid,3559,503,4925,136.58,169,3,V003,HealthTools Ltd.,141.9,21.059171597633135,Low
1807,Surgical Supplies,Sutures,1316,266,2199,62.05,392,2,V004,CarePlus Distributors,50.56,3.357142857142857,Medium
1808,Surgical Supplies,Gauze,1604,193,3727,35.61,125,4,V003,HealthTools Ltd.,39.09,12.832,Low
1809,Medicines,Painkiller,969,123,2387,53.5,25,5,V003,HealthTools Ltd.,49.87,38.76,Low
1810,IV & Emergency Supplies,Oxygen Mask,813,262,1052,409.78,162,4,V003,HealthTools Ltd.,361.66,5.018518518518518,Medium
1811,Diagnostic Supplies,Blood Collection Tube,368,74,507,409.28,26,15,V005,PrimeMed Supply Chain,370.81,14.153846153846153,High
1812,Diagnostic Supplies,Test Kit,315,85,403,440.89,50,7,V002,EquipMed Co.,404.33,6.3,High
1813,Medicines,Antibiotic,122,31,217,414.09,31,8,V002,EquipMed Co.,384.35,3.935483870967742,High
1814,Surgical Supplies,Gauze,1460,290,3180,16.79,105,8,V005,PrimeMed Supply Chain,15.86,13.904761904761905,Medium
1815,Surgical Supplies,Surgical Gloves,1673,169,2839,31.86,348,3,V001,MedSupplies Inc.,30.75,4.807471264367816,Medium
1816,Surgical Supplies,Surgical Mask,4276,1365,9887,86.22,273,7,V003,HealthTools Ltd.,90.16,15.663003663003662,Low
1817,IV & Emergency Supplies,Emergency Kit,111,23,158,108.2,129,2,V001,MedSupplies Inc.,110.9,0.8604651162790697,High
1818,Medicines,Antihistamine,3819,823,6925,101.24,143,12,V002,EquipMed Co.,102.12,26.706293706293707,Low
1819,Medicines,Antibiotic,1552,180,3862,50.4,37,12,V001,MedSupplies Inc.,52.81,41.945945945945944,Low
1820,Medicines,Antiviral,4435,1254,7417,231.92,146,9,V005,PrimeMed Supply Chain,206.29,30.376712328767123,Low
1821,IV & Emergency Supplies,IV Fluid,706,158,1197,359.46,62,5,V005,PrimeMed Supply Chain,357.76,11.387096774193548,Low
1822,Surgical Supplies,Syringes,2786,633,4495,27.12,288,6,V001,MedSupplies Inc.,26.24,9.67361111111111,Medium
1823,IV & Emergency Supplies,Defibrillator Pads,523,100,793,713.04,88,5,V003,HealthTools Ltd.,716.15,5.943181818181818,Medium
1824,Surgical Supplies,Surgical Gloves,3558,517,5537,64.34,200,6,V004,CarePlus Distributors,67.94,17.79,Low
1825,Diagnostic Supplies,Reagent,1337,391,3133,404.21,77,6,V002,EquipMed Co.,396.69,17.363636363636363,Low
1826,Surgical Supplies,Gauze,1500,260,2819,12.51,255,6,V001,MedSupplies Inc.,11.75,5.882352941176471,High
1827,Medicines,Antibiotic,255,83,604,334.3,30,12,V005,PrimeMed Supply Chain,360.54,8.5,High
1828,Equipment/Consumables,BP Monitor Cuff,500,173,1075,4493.39,6,14,V003,HealthTools Ltd.,4313.92,83.33333333333333,Low
1829,Diagnostic Supplies,Blood Collection Tube,1398,382,2144,297.54,26,14,V002,EquipMed Co.,253.48,53.76923076923077,Low
1830,Medicines,Insulin,1734,261,2356,223.42,73,13,V001,MedSupplies Inc.,187.02,23.753424657534246,Medium
1831,Diagnostic Supplies,Reagent,382,98,599,144.83,37,11,V004,CarePlus Distributors,128.16,10.324324324324325,High
1832,Diagnostic Supplies,Blood Collection Tube,1773,421,2912,255.87,27,15,V004,CarePlus Distributors,278.07,65.66666666666667,Low
1833,Equipment/Consumables,BP Monitor Cuff,264,63,416,1742.42,59,10,V002,EquipMed Co.,1553.02,4.47457627118644,High
1834,IV & Emergency Supplies,Defibrillator Pads,99,14,141,428.17,72,2,V002,EquipMed Co.,397.88,1.375,High
1835,IV & Emergency Supplies,Cannula,394,87,772,247.17,89,2,V004,CarePlus Distributors,214.96,4.426966292134831,Low
1836,Diagnostic Supplies,X-ray Film,2808,763,3522,24.15,50,8,V002,EquipMed Co.,24.17,56.16,Low
1837,IV & Emergency Supplies,Emergency Kit,3015,995,5143,122.18,106,6,V004,CarePlus Distributors,115.89,28.443396226415093,Low
1838,Medicines,Antibiotic,3876,731,7251,107.22,132,12,V003,HealthTools Ltd.,103.97,29.363636363636363,Low
1839,Surgical Supplies,Sutures,1572,247,3504,33.34,151,9,V002,EquipMed Co.,35.99,10.410596026490067,Medium
1840,Surgical Supplies,Syringes,5300,1443,7680,32.67,330,6,V004,CarePlus Distributors,31.78,16.060606060606062,Low
1841,Surgical Supplies,Gauze,631,178,1538,73.7,135,6,V003,HealthTools Ltd.,63.8,4.674074074074074,High
1842,Diagnostic Supplies,Blood Collection Tube,1937,468,3512,172.89,78,7,V005,PrimeMed Supply Chain,181.85,24.833333333333332,Low
1843,Surgical Supplies,Syringes,2507,730,5661,48.91,188,6,V004,CarePlus Distributors,40.48,13.335106382978724,Low
1844,Equipment/Consumables,Ventilator Filter,366,78,866,2325.89,24,3,V004,CarePlus Distributors,2301.64,15.25,Low
1845,Equipment/Consumables,BP Monitor Cuff,3430,905,5699,17310.34,34,13,V002,EquipMed Co.,17585.31,100.88235294117646,Low
1846,IV & Emergency Supplies,IV Fluid,833,260,2010,320.87,95,5,V004,CarePlus Distributors,342.39,8.76842105263158,Medium
1847,Diagnostic Supplies,X-ray Film,4505,1139,9480,30.65,47,14,V001,MedSupplies Inc.,28.82,95.85106382978724,Low
1848,Diagnostic Supplies,Reagent,184,34,272,117.91,20,7,V005,PrimeMed Supply Chain,106.46,9.2,Medium
1849,Surgical Supplies,Gauze,9725,1214,13008,81.52,314,8,V005,PrimeMed Supply Chain,67.29,30.971337579617835,Low
1850,Diagnostic Supplies,Blood Collection Tube,1743,502,2903,395.65,20,14,V004,CarePlus Distributors,424.11,87.15,Low
1851,IV & Emergency Supplies,Oxygen Mask,254,78,545,682.9,96,6,V004,CarePlus Distributors,564.91,2.6458333333333335,High
1852,Medicines,Insulin,3927,708,7836,296.32,131,11,V001,MedSupplies Inc.,310.36,29.977099236641223,Low
1853,Diagnostic Supplies,X-ray Film,4898,915,11478,35.03,56,13,V002,EquipMed Co.,34.22,87.46428571428571,Low
1854,IV & Emergency Supplies,Emergency Kit,1080,344,1912,780.36,66,6,V002,EquipMed Co.,850.8,16.363636363636363,Low
1855,Medicines,Antibiotic,957,214,1754,122.06,126,12,V004,CarePlus Distributors,128.29,7.595238095238095,High
1856,Surgical Supplies,Gauze,725,197,1101,45.19,217,2,V002,EquipMed Co.,42.32,3.3410138248847927,Medium
1857,Medicines,Antibiotic,770,214,1851,444.72,45,10,V004,CarePlus Distributors,453.9,17.11111111111111,Medium
1858,Surgical Supplies,Surgical Mask,2400,519,5711,2.35,308,5,V002,EquipMed Co.,2.49,7.792207792207792,Medium
1859,IV & Emergency Supplies,IV Fluid,1138,146,1391,641.94,143,2,V005,PrimeMed Supply Chain,531.21,7.958041958041958,Low
1860,Medicines,Antihistamine,1313,308,2333,392.69,25,12,V004,CarePlus Distributors,384.04,52.52,Low
1861,IV & Emergency Supplies,Emergency Kit,1917,360,2687,537.46,182,6,V001,MedSupplies Inc.,489.96,10.532967032967033,Medium
1862,IV & Emergency Supplies,Cannula,157,32,391,365.54,54,2,V002,EquipMed Co.,362.76,2.9074074074074074,Medium
1863,Diagnostic Supplies,Test Kit,5917,2043,10274,122.3,63,15,V005,PrimeMed Supply Chain,117.39,93.92063492063492,Low
1864,Surgical Supplies,Sutures,4542,816,7364,99.94,155,5,V005,PrimeMed Supply Chain,86.64,29.303225806451614,Low
1865,Equipment/Consumables,BP Monitor Cuff,2376,315,5555,3928.57,30,13,V004,CarePlus Distributors,3379.69,79.2,Low
1866,Equipment/Consumables,Small Equipment,32,8,76,14668.61,19,5,V001,MedSupplies Inc.,13255.12,1.6842105263157894,High
1867,Surgical Supplies,Syringes,2435,848,5157,95.97,194,3,V004,CarePlus Distributors,93.67,12.551546391752577,Low
1868,Medicines,Insulin,2268,705,4474,235.47,148,11,V002,EquipMed Co.,243.1,15.324324324324325,Medium
1869,Medicines,Painkiller,3158,390,6392,329.93,119,11,V002,EquipMed Co.,344.8,26.537815126050422,Low
1870,Diagnostic Supplies,Reagent,91,13,225,489.83,31,6,V003,HealthTools Ltd.,451.34,2.935483870967742,High
1871,Equipment/Consumables,Ventilator Filter,894,154,1949,17909.96,10,14,V001,MedSupplies Inc.,17088.89,89.4,Low
1872,Equipment/Consumables,Thermometer,104,15,219,19411.13,23,11,V001,MedSupplies Inc.,19917.14,4.521739130434782,High
1873,Diagnostic Supplies,Test Kit,593,81,1139,555.44,65,13,V004,CarePlus Distributors,458.9,9.123076923076923,High
1874,Medicines,Painkiller,1349,293,2561,85.01,148,13,V005,PrimeMed Supply Chain,69.24,9.114864864864865,High
1875,Equipment/Consumables,Ventilator Filter,554,102,1281,16268.06,8,11,V001,MedSupplies Inc.,13643.76,69.25,Low
1876,Equipment/Consumables,Ventilator Filter,552,72,1032,18555.77,16,13,V003,HealthTools Ltd.,17917.01,34.5,Low
1877,Diagnostic Supplies,Blood Collection Tube,394,91,732,187.51,53,10,V002,EquipMed Co.,177.46,7.433962264150943,High
1878,IV & Emergency Supplies,Defibrillator Pads,3087,906,6239,512.8,132,3,V001,MedSupplies Inc.,411.31,23.386363636363637,Low
1879,Surgical Supplies,Gauze,64,18,92,35.22,27,2,V005,PrimeMed Supply Chain,38.5,2.3703703703703702,Medium
1880,Diagnostic Supplies,Reagent,264,35,470,102.94,10,14,V002,EquipMed Co.,109.55,26.4,Medium
1881,Equipment/Consumables,Ventilator Filter,89,13,121,18491.31,23,8,V001,MedSupplies Inc.,15935.18,3.869565217391304,High
1882,Medicines,Antiviral,497,135,694,189.73,23,11,V004,CarePlus Distributors,172.31,21.608695652173914,Medium
1883,Medicines,Antihistamine,421,83,780,441.41,19,13,V004,CarePlus Distributors,360.21,22.157894736842106,Medium
1884,Surgical Supplies,Syringes,2173,394,3496,6.12,208,7,V005,PrimeMed Supply Chain,5.39,10.447115384615385,Medium
1885,Medicines,Painkiller,3841,629,6058,148.48,62,12,V004,CarePlus Distributors,142.74,61.95161290322581,Low
1886,Medicines,Painkiller,462,161,966,262.08,30,13,V003,HealthTools Ltd.,237.26,15.4,Medium
1887,IV & Emergency Supplies,Defibrillator Pads,269,33,436,591.18,151,2,V005,PrimeMed Supply Chain,618.88,1.781456953642384,High
1888,Equipment/Consumables,Thermometer,65,7,92,12141.71,20,4,V001,MedSupplies Inc.,11914.22,3.25,High
1889,Medicines,Antiviral,38,5,85,310.98,7,6,V003,HealthTools Ltd.,288.83,5.428571428571429,High
1890,Equipment/Consumables,Thermometer,1989,495,4359,12525.34,39,11,V004,CarePlus Distributors,11043.27,51.0,Low
1891,Equipment/Consumables,Ventilator Filter,203,56,412,1691.52,38,3,V002,EquipMed Co.,1839.23,5.342105263157895,Medium
1892,IV & Emergency Supplies,Cannula,945,216,2307,315.7,125,4,V001,MedSupplies Inc.,340.11,7.56,Medium
1893,Diagnostic Supplies,Test Kit,261,76,448,317.3,20,11,V001,MedSupplies Inc.,307.24,13.05,Medium
1894,Medicines,Antiviral,181,30,336,193.49,37,4,V001,MedSupplies Inc.,164.14,4.891891891891892,Medium
1895,Equipment/Consumables,Ventilator Filter,2364,675,3357,11751.78,45,10,V003,HealthTools Ltd.,11715.23,52.53333333333333,Low
1896,IV & Emergency Supplies,Cannula,597,185,720,664.82,137,5,V002,EquipMed Co.,534.93,4.357664233576642,High
1897,Equipment/Consumables,Ventilator Filter,2669,523,6632,9336.86,43,12,V003,HealthTools Ltd.,9623.48,62.06976744186046,Low
1898,Medicines,Insulin,958,279,2095,312.1,110,12,V002,EquipMed Co.,334.45,8.709090909090909,High
1899,IV & Emergency Supplies,IV Fluid,404,120,812,490.38,87,2,V002,EquipMed Co.,429.51,4.64367816091954,Low
1900,Diagnostic Supplies,Reagent,1752,360,2703,295.97,24,10,V001,MedSupplies Inc.,290.49,73.0,Low
1901,Equipment/Consumables,Small Equipment,1342,403,2809,2264.4,46,11,V001,MedSupplies Inc.,2269.27,29.17391304347826,Low
1902,IV & Emergency Supplies,Emergency Kit,2223,729,3645,348.27,135,4,V001,MedSupplies Inc.,326.81,16.466666666666665,Low
1903,Equipment/Consumables,Small Equipment,741,136,1716,19407.4,31,8,V004,CarePlus Distributors,21309.09,23.903225806451612,Low
1904,Diagnostic Supplies,Blood Collection Tube,456,59,1025,64.86,14,6,V004,CarePlus Distributors,64.56,32.57142857142857,Low
1905,Surgical Supplies,Surgical Gloves,448,130,590,93.02,158,7,V004,CarePlus Distributors,100.25,2.8354430379746836,High
1906,IV & Emergency Supplies,Defibrillator Pads,4167,724,9131,80.17,165,4,V003,HealthTools Ltd.,83.38,25.254545454545454,Low
1907,IV & Emergency Supplies,Emergency Kit,3345,970,6839,160.35,152,6,V004,CarePlus Distributors,131.99,22.00657894736842,Low
1908,IV & Emergency Supplies,Defibrillator Pads,338,89,732,721.78,171,3,V005,PrimeMed Supply Chain,662.4,1.976608187134503,High
1909,Diagnostic Supplies,Reagent,830,227,2053,104.08,7,16,V002,EquipMed Co.,113.54,118.57142857142857,Low
1910,Surgical Supplies,Sutures,995,316,1866,14.34,114,9,V001,MedSupplies Inc.,13.16,8.728070175438596,High
1911,Surgical Supplies,Surgical Mask,4372,506,6460,93.54,357,6,V004,CarePlus Distributors,102.37,12.246498599439775,Low
1912,Medicines,Insulin,529,120,980,186.21,146,4,V002,EquipMed Co.,158.37,3.6232876712328768,High
1913,IV & Emergency Supplies,Oxygen Mask,2996,450,4299,23.36,198,2,V003,HealthTools Ltd.,19.64,15.131313131313131,Low
1914,Equipment/Consumables,BP Monitor Cuff,3513,1110,4257,19282.06,59,13,V003,HealthTools Ltd.,21031.02,59.54237288135593,Low
1915,Surgical Supplies,Surgical Mask,3947,762,7690,13.23,359,2,V004,CarePlus Distributors,13.82,10.994428969359332,Low
1916,Medicines,Antiviral,7695,816,11374,152.88,94,13,V005,PrimeMed Supply Chain,163.76,81.86170212765957,Low
1917,Equipment/Consumables,Ventilator Filter,384,106,775,17249.58,54,9,V002,EquipMed Co.,17016.64,7.111111111111111,High
1918,Medicines,Antibiotic,459,77,843,16.01,32,12,V004,CarePlus Distributors,14.08,14.34375,Medium
1919,Diagnostic Supplies,Test Kit,5208,1251,6689,366.34,70,10,V002,EquipMed Co.,347.13,74.4,Low
1920,Medicines,Antibiotic,145,29,265,284.93,41,8,V004,CarePlus Distributors,244.52,3.5365853658536586,High
1921,IV & Emergency Supplies,Emergency Kit,36,4,57,268.06,37,2,V002,EquipMed Co.,229.06,0.972972972972973,High
1922,Surgical Supplies,Surgical Mask,741,175,1723,60.75,217,2,V003,HealthTools Ltd.,64.44,3.414746543778802,Medium
1923,Equipment/Consumables,Ventilator Filter,740,165,1179,1559.74,38,9,V004,CarePlus Distributors,1613.09,19.473684210526315,Low
1924,Surgical Supplies,Surgical Mask,313,65,474,35.13,81,2,V004,CarePlus Distributors,33.29,3.8641975308641974,Medium
1925,Medicines,Antihistamine,792,219,1948,282.03,25,6,V003,HealthTools Ltd.,252.11,31.68,Low
1926,IV & Emergency Supplies,Oxygen Mask,545,62,781,188.06,132,6,V002,EquipMed Co.,179.14,4.128787878787879,High
1927,Surgical Supplies,Syringes,1112,203,1686,47.55,213,6,V001,MedSupplies Inc.,50.88,5.220657276995305,High
1928,Medicines,Antibiotic,1400,148,1994,414.12,142,9,V002,EquipMed Co.,385.19,9.859154929577464,Medium
1929,IV & Emergency Supplies,IV Fluid,2458,474,4070,425.31,148,3,V005,PrimeMed Supply Chain,427.31,16.60810810810811,Low
1930,Surgical Supplies,Syringes,5766,733,12642,57.04,94,9,V004,CarePlus Distributors,49.16,61.340425531914896,Low
1931,Diagnostic Supplies,Blood Collection Tube,1362,166,2846,495.67,42,14,V001,MedSupplies Inc.,519.85,32.42857142857143,Low
1932,Surgical Supplies,Sutures,56,6,79,91.06,27,4,V005,PrimeMed Supply Chain,87.1,2.074074074074074,High
1933,Medicines,Antibiotic,143,20,287,73.36,8,10,V005,PrimeMed Supply Chain,73.52,17.875,Medium
1934,Equipment/Consumables,Small Equipment,656,157,899,6091.62,50,3,V003,HealthTools Ltd.,5362.76,13.12,Low
1935,Equipment/Consumables,Ventilator Filter,96,22,224,8187.11,12,14,V003,HealthTools Ltd.,6997.27,8.0,High
1936,Medicines,Antiviral,203,59,254,36.24,66,8,V002,EquipMed Co.,31.96,3.0757575757575757,High
1937,Diagnostic Supplies,Blood Collection Tube,1884,208,2285,165.17,61,14,V001,MedSupplies Inc.,171.15,30.885245901639344,Low
1938,Equipment/Consumables,BP Monitor Cuff,1361,231,2211,4055.27,36,11,V002,EquipMed Co.,4377.49,37.80555555555556,Low
1939,Medicines,Painkiller,405,52,664,420.52,72,6,V005,PrimeMed Supply Chain,414.7,5.625,High
1940,Equipment/Consumables,Ventilator Filter,215,47,458,2330.97,46,10,V003,HealthTools Ltd.,2462.69,4.673913043478261,High
1941,Diagnostic Supplies,Blood Collection Tube,1035,260,2019,454.76,52,13,V002,EquipMed Co.,460.47,19.903846153846153,Medium
1942,Diagnostic Supplies,Test Kit,923,144,1981,124.36,17,7,V005,PrimeMed Supply Chain,111.1,54.294117647058826,Low
